row_id,pokemon_id,pokemon_en,pokemon_ja,wiki_page_name,wiki_page_url,role,range,damage_type,skill_slot,move_stage,move_en,move_ja,parent_move_en,parent_move_ja,source_object,ratio_component,effect_label,ratio_percent,stat_type,level_scaling,base_value,formula_en,formula_ja,exception,alert,true_description,notes,rsb_info,move_type,cooldown,upgrade_level_1,upgrade_level_2,unite_energy,unite_buffs,unite_buff_duration
"8,407",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 1,upgrade,Low Sweep,ローキック,Pound,はたく,rsb,enhanced,Damage - 3 hits,115.,Atk,0.,345.,115% Atk + 345,攻撃 x 115% + 345,,,"Increases the damage of this move, and Spinning Edge when this move precedes it.",,,Melee,7,5,11,,,
"8,408",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 1,upgrade,Low Sweep,ローキック,Pound,はたく,rsb,enhanced_add1,,,,,,,,,,,,,Melee,7,5,11,,,
"8,409",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 1,upgrade,Low Sweep,ローキック,Pound,はたく,rsb,enhanced_add2,,,,,,,,,,,,,Melee,7,5,11,,,
"8,410",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 1,upgrade,Low Sweep,ローキック,Pound,はたく,rsb,enhanced_add3,,,,,,,,,,,,,Melee,7,5,11,,,
"8,411",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 1,upgrade,Low Sweep,ローキック,Pound,はたく,rsb,enhanced_add4,,,,,,,,,,,,,Melee,7,5,11,,,
"8,412",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 1,upgrade,Low Sweep,ローキック,Pound,はたく,rsb,enhanced_add5,,,,,,,,,,,,,Melee,7,5,11,,,
"8,413",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,base,Damage,105.,Atk,0.,315.,105% Atk + 315,攻撃 x 105% + 315,,,"The user lunges in the designated direction dealing damage, and gaining a shield for 3s on hit.",,,Dash,6,,,,,
"8,414",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,add1,Shield,125.,Atk,0.,375.,125% Atk + 375,攻撃 x 125% + 375,,,,,,Dash,6,,,,,
"8,415",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,add2,,,,,,,,,,,,,Dash,6,,,,,
"8,416",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,add3,,,,,,,,,,,,,Dash,6,,,,,
"8,417",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,add4,,,,,,,,,,,,,Dash,6,,,,,
"8,418",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,add5,,,,,,,,,,,,,Dash,6,,,,,
"8,419",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,enhanced,,,,,,,,,,,,,Dash,6,,,,,
"8,420",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,enhanced_add1,,,,,,,,,,,,,Dash,6,,,,,
"8,421",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,enhanced_add2,,,,,,,,,,,,,Dash,6,,,,,
"8,422",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,enhanced_add3,,,,,,,,,,,,,Dash,6,,,,,
"8,423",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,enhanced_add4,,,,,,,,,,,,,Dash,6,,,,,
"8,424",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,base,Wing Attack,つばさでうつ,,,rsb,enhanced_add5,,,,,,,,,,,,,Dash,6,,,,,
"8,425",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,base,Damage,190.,Atk,0.,570.,190% Atk + 570,攻撃 x 190% + 570,,,"The user charges in the designated direction, dealing damage, lowering the defense of opposing Pokémon by 30% for 3s, and restoring the user's HP.","Two uses can be kept in reserve, with a 0.5s cooldown between uses.",,Dash,7,7,13,,,
"8,426",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,add1,Healing,,,,,,,True,,10% of Max HP,,,Dash,7,7,13,,,
"8,427",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,add2,,,,,,,,,,,,,Dash,7,7,13,,,
"8,428",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,add3,,,,,,,,,,,,,Dash,7,7,13,,,
"8,429",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,add4,,,,,,,,,,,,,Dash,7,7,13,,,
"8,430",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,add5,,,,,,,,,,,,,Dash,7,7,13,,,
"8,431",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,enhanced,Healing,,,,,,,True,,"Increases the amount of health this move restores, and increases Spinning Edge's shield when this move precedes it.",,12% of Max HP,Dash,7,7,13,,,
"8,432",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,enhanced_add1,,,,,,,,,,,,,Dash,7,7,13,,,
"8,433",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,enhanced_add2,,,,,,,,,,,,,Dash,7,7,13,,,
"8,434",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,enhanced_add3,,,,,,,,,,,,,Dash,7,7,13,,,
"8,435",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,enhanced_add4,,,,,,,,,,,,,Dash,7,7,13,,,
"8,436",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Move 2,upgrade,Liquidation,アクアブレイク,Wing Attack,つばさでうつ,rsb,enhanced_add5,,,,,,,,,,,,,Dash,7,7,13,,,
"8,437",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,base,Damage - 3 hits,150.,Atk,0.,448.,150% Atk + 448,攻撃 x 150% + 448,,,"The user becomes Unstoppable while dancing in place, gaining a shield and dealing damage to opposing Pokémon up to 3 times. The third hit will pull in opposing Pokémon towards the user, stunning them for 1s. Each opposing Pokémon pulled in grants the user a shield, up to 3 times.",The third hit of this move will not affect wild Pokémon.,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,438",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,add1,Shield,120.,Atk,0.,360.,120% Atk + 360,攻撃 x 120% + 360,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,439",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,add2,Shield - Bonus,39.99,Atk,0.,119.,39.99% Atk + 119,攻撃 x 39.99% + 119,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,440",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,add3,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,441",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,add4,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,442",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,add5,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,443",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,enhanced,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,444",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,enhanced_add1,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,445",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,enhanced_add2,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,446",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,enhanced_add3,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,447",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,enhanced_add4,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,448",71,Quaquaval,ウェーニバル,ウェーニバル,https://wikiwiki.jp/poke-unite/%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB,All-Rounder,Melee,Physical,Unite Move,unite,Carnival Splash,スプラッシングカーニバル,,,rsb,enhanced_add5,,,,,,,,,,,,,Buff,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"8,449",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,base,,,,,,,,,,Upon receiving damage: paralyzes all nearby opposing Pokémon (30s CD).,Paralysis from Static decreases opposing Pokémon movement speed by 30% and reduces auto attack speed by a flat 10% for 2s.,,,,,,,,
"8,450",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,add1,,,,,,,,,,,,,,,,,,,
"8,451",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,add2,,,,,,,,,,,,,,,,,,,
"8,452",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,add3,,,,,,,,,,,,,,,,,,,
"8,453",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,add4,,,,,,,,,,,,,,,,,,,
"8,454",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,add5,,,,,,,,,,,,,,,,,,,
"8,455",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,enhanced,,,,,,,,,,,,,,,,,,,
"8,456",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,enhanced_add1,,,,,,,,,,,,,,,,,,,
"8,457",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,enhanced_add2,,,,,,,,,,,,,,,,,,,
"8,458",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,enhanced_add3,,,,,,,,,,,,,,,,,,,
"8,459",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,enhanced_add4,,,,,,,,,,,,,,,,,,,
"8,460",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive,Static,せいでんき,,,rsb,enhanced_add5,,,,,,,,,,,,,,,,,,,
"8,461",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,base,,,,,,,,,,"Alolan Raichu can use basic attacks while moving but is slowed by 30% when using basic attacks, Electro Ball or Thunderbolt.",After using a move or a boosted attack: dashes in the direction of movement.,,,,,,,,
"8,462",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,add1,,,,,,,,,,,,,,,,,,,
"8,463",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,add2,,,,,,,,,,,,,,,,,,,
"8,464",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,add3,,,,,,,,,,,,,,,,,,,
"8,465",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,add4,,,,,,,,,,,,,,,,,,,
"8,466",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,add5,,,,,,,,,,,,,,,,,,,
"8,467",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,enhanced,,,,,,,,,,,,,,,,,,,
"8,468",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,enhanced_add1,,,,,,,,,,,,,,,,,,,
"8,469",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,enhanced_add2,,,,,,,,,,,,,,,,,,,
"8,470",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,enhanced_add3,,,,,,,,,,,,,,,,,,,
"8,471",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,enhanced_add4,,,,,,,,,,,,,,,,,,,
"8,472",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Passive,passive_variant,Surge Surfer,サーフテール,Static,せいでんき,rsb2,enhanced_add5,,,,,,,,,,,,,,,,,,,
"8,473",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,base,Damage - Basic,72.,SpAtk,0.,80.,72% SpAtk + 80,特攻 x 72% + 80,,,"Becomes a boosted attack with every third attack, dealing increased damage and paralyzing the opposing Pokémon hit.",Paralysis from Pikachu's boosted attacks decreases opposing Pokémon movement speed by 30% and reduces auto attack speed by a flat 10% for 2s.,,,,,,,,
"8,474",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,add1,,,,,,,,,,,,,,,,,,,
"8,475",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,add2,,,,,,,,,,,,,,,,,,,
