pokemon_id,pokemon_name,display_name,level,hp,attack,defense,sp_attack,sp_defense,crit_percent,cdr_percent,lifesteal_percent,attack_speed_percent,move_speed,penetration,range,role,difficulty,damage_type,tier,solo_queue_tier,last_updated
76.,Scyther,Scyther,12.,"5,508.",461.,264.,81.,142.,10.,20.,0.,22.82,"4,250.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
76.,Scyther,Scyther,13.,"5,880.",510.,291.,91.,159.,10.,20.,0.,24.89,"4,250.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
76.,Scyther,Scyther,14.,"6,308.",566.,323.,102.,178.,10.,20.,0.,27.27,"4,250.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
76.,Scyther,Scyther,15.,"6,800.",630.,360.,115.,200.,10.,20.,0.,30.,"4,250.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
77.,Sirfetchd,Sirfetch'd,1.,"3,300.",140.,80.,20.,70.,0.,0.,0.,10.,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,2.,"3,460.",151.,95.,23.,84.,0.,0.,0.,11.07,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,3.,"3,636.",164.,111.,27.,100.,0.,0.,0.,12.24,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,4.,"3,830.",178.,129.,31.,117.,0.,0.,0.,13.53,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,5.,"4,043.",193.,149.,36.,136.,10.,5.,5.,14.95,"3,850.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,6.,"4,277.",210.,171.,41.,157.,10.,5.,5.,16.51,"3,850.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,7.,"4,535.",228.,195.,46.,180.,10.,5.,10.,18.23,"4,000.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,8.,"4,819.",248.,222.,52.,205.,10.,5.,10.,20.12,"4,000.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,9.,"5,132.",270.,251.,59.,233.,20.,10.,15.,22.21,"4,150.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,10.,"5,477.",294.,283.,66.,264.,20.,10.,15.,24.51,"4,150.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,11.,"5,857.",321.,319.,74.,298.,20.,10.,15.,27.04,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,12.,"6,275.",351.,358.,83.,335.,20.,10.,15.,29.83,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,13.,"6,735.",384.,401.,93.,376.,20.,10.,20.,32.9,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,14.,"7,242.",420.,448.,104.,421.,20.,10.,20.,36.28,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
77.,Sirfetchd,Sirfetch'd,15.,"7,800.",460.,500.,116.,470.,20.,10.,20.,40.,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"March 15, 2026"
78.,Skeledirge,Skeledirge,1.,"3,340.",20.,76.,118.,72.,0.,0.,0.,10.,"3,700.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,2.,"3,395.",21.,80.,126.,75.,0.,0.,0.,10.14,"3,700.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,3.,"3,462.",23.,84.,136.,79.,0.,0.,0.,10.32,"3,700.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,4.,"3,542.",25.,89.,148.,84.,0.,0.,0.,10.52,"3,700.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,5.,"3,830.",32.,108.,192.,101.,0.,5.,0.,11.27,"3,850.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,6.,"3,945.",35.,116.,209.,108.,0.,5.,0.,11.57,"3,850.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,7.,"4,470.",48.,150.,288.,139.,0.,5.,0.,12.93,"4,000.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,8.,"4,635.",52.,161.,313.,148.,0.,5.,0.,13.35,"4,000.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,9.,"4,833.",57.,174.,343.,160.,0.,15.,0.,13.87,"4,150.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,10.,"5,072.",63.,190.,379.,174.,0.,15.,0.,14.49,"4,150.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,11.,"5,358.",70.,209.,422.,191.,0.,15.,0.,15.23,"4,300.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,12.,"5,701.",79.,231.,474.,211.,0.,15.,0.,16.12,"4,300.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,13.,"6,113.",89.,258.,536.,236.,0.,25.,0.,17.18,"4,300.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,14.,"6,607.",101.,291.,611.,265.,0.,25.,0.,18.46,"4,300.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
78.,Skeledirge,Skeledirge,15.,"7,200.",116.,330.,700.,300.,0.,25.,0.,20.,"4,300.",0.,Ranged,Attacker,Intermediate,Special,TBD,TBD,"June 21, 2026"
79.,Slowbro,Slowbro,1.,"3,225.",150.,70.,50.,60.,0.,0.,0.,10.,"3,700.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,2.,"3,361.",153.,79.,58.,68.,0.,0.,0.,10.44,"3,700.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,3.,"3,517.",157.,89.,67.,77.,0.,0.,0.,10.95,"3,700.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,4.,"4,309.",175.,142.,114.,124.,0.,0.,0.,13.54,"3,700.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,5.,"4,516.",180.,156.,126.,136.,0.,0.,0.,14.22,"3,850.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,6.,"4,754.",186.,172.,140.,150.,0.,0.,0.,15.,"3,850.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,7.,"5,027.",192.,190.,156.,166.,0.,0.,0.,15.89,"4,000.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,8.,"5,342.",199.,211.,175.,185.,0.,0.,0.,16.92,"4,000.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,9.,"5,704.",207.,235.,196.,206.,0.,0.,0.,18.1,"4,150.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,10.,"6,120.",217.,263.,221.,231.,0.,0.,0.,19.46,"4,150.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,11.,"6,599.",228.,295.,249.,259.,0.,0.,0.,21.02,"4,300.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,12.,"7,150.",241.,332.,282.,291.,0.,0.,0.,22.82,"4,300.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,13.,"7,784.",256.,375.,319.,328.,0.,0.,0.,24.89,"4,300.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,14.,"8,513.",273.,424.,362.,371.,0.,0.,0.,27.27,"4,300.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
79.,Slowbro,Slowbro,15.,"9,350.",292.,480.,411.,420.,0.,0.,0.,30.,"4,300.",0.,Ranged,Defender,Novice,Special,A,A,"December 27, 2025"
80.,Snorlax,Snorlax,1.,"3,300.",175.,97.,20.,70.,0.,0.,0.,10.,"3,650.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,2.,"3,553.",181.,116.,23.,85.,0.,0.,0.,11.07,"3,650.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,3.,"3,831.",188.,137.,27.,101.,0.,0.,0.,12.24,"3,650.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,4.,"4,137.",195.,160.,31.,119.,0.,0.,0.,13.53,"3,650.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,5.,"4,472.",203.,186.,36.,139.,0.,0.,0.,14.95,"3,800.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,6.,"4,842.",212.,214.,41.,161.,0.,5.,0.,16.51,"3,800.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,7.,"5,249.",222.,245.,46.,185.,0.,5.,0.,18.23,"3,950.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,8.,"5,697.",233.,279.,52.,212.,0.,5.,0.,20.12,"3,950.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,9.,"6,191.",245.,317.,59.,241.,0.,5.,0.,22.21,"4,100.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,10.,"6,735.",258.,359.,66.,273.,0.,10.,0.,24.51,"4,100.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,11.,"7,335.",272.,405.,74.,309.,0.,10.,0.,27.04,"4,250.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,12.,"7,994.",288.,456.,83.,348.,0.,10.,0.,29.83,"4,250.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,13.,"8,720.",305.,512.,93.,391.,0.,10.,0.,32.9,"4,250.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,14.,"9,520.",324.,573.,104.,438.,0.,10.,0.,36.28,"4,250.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
80.,Snorlax,Snorlax,15.,"10,400.",345.,640.,116.,490.,0.,10.,0.,40.,"4,250.",0.,Melee,Defender,Novice,Physical,A+,A,"December 27, 2025"
81.,Suicune,Suicune,1.,"3,250.",134.,70.,80.,70.,0.,0.,0.,10.,"3,700.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,2.,"3,391.",140.,78.,105.,78.,0.,0.,0.,10.71,"3,700.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,3.,"3,547.",146.,87.,133.,87.,0.,0.,0.,11.49,"3,700.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,4.,"3,717.",153.,96.,163.,96.,0.,0.,0.,12.35,"3,700.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,5.,"3,905.",160.,106.,196.,106.,0.,5.,0.,13.3,"3,850.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,6.,"4,112.",168.,118.,233.,118.,0.,5.,0.,14.34,"3,850.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,7.,"4,339.",177.,131.,273.,131.,0.,5.,0.,15.49,"4,000.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,8.,"4,589.",187.,145.,317.,145.,0.,5.,0.,16.75,"4,000.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,9.,"4,864.",198.,160.,366.,160.,0.,10.,0.,18.14,"4,150.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,10.,"5,167.",210.,177.,420.,177.,0.,10.,0.,19.67,"4,150.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,11.,"5,500.",223.,195.,479.,195.,0.,10.,0.,21.36,"4,300.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,12.,"5,866.",237.,216.,544.,216.,0.,10.,0.,23.22,"4,300.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,13.,"6,269.",253.,238.,615.,238.,0.,10.,0.,25.27,"4,300.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,14.,"6,712.",271.,263.,694.,263.,0.,10.,0.,27.52,"4,300.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
81.,Suicune,Suicune,15.,"7,200.",290.,290.,780.,290.,0.,10.,0.,30.,"4,300.",0.,Ranged,All-Rounder,Intermediate,Special,A+,A,"December 27, 2025"
82.,Sylveon,Sylveon,1.,"3,406.",167.,52.,70.,38.,0.,0.,0.,10.,"3,700.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,2.,"3,494.",171.,57.,84.,42.,0.,0.,0.,10.67,"3,700.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,3.,"3,595.",176.,62.,101.,47.,0.,0.,0.,11.43,"3,700.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,4.,"4,105.",201.,89.,185.,73.,0.,0.,0.,15.31,"3,700.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,5.,"4,238.",208.,96.,207.,80.,0.,5.,0.,16.32,"3,850.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,6.,"4,391.",216.,104.,232.,88.,0.,5.,0.,17.48,"3,850.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,7.,"4,567.",225.,113.,261.,97.,0.,5.,0.,18.82,"4,000.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,8.,"4,770.",235.,124.,294.,107.,0.,5.,0.,20.36,"4,000.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,9.,"5,003.",247.,136.,332.,119.,0.,10.,0.,22.13,"4,150.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,10.,"5,271.",260.,150.,376.,133.,0.,10.,0.,24.17,"4,150.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,11.,"5,579.",275.,166.,427.,149.,0.,10.,0.,26.52,"4,300.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,12.,"5,934.",293.,185.,486.,167.,0.,10.,0.,29.22,"4,300.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,13.,"6,342.",313.,207.,553.,188.,0.,10.,0.,32.32,"4,300.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,14.,"6,811.",336.,232.,631.,212.,0.,10.,0.,35.89,"4,300.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
82.,Sylveon,Sylveon,15.,"7,350.",363.,260.,720.,240.,0.,10.,0.,39.99,"4,300.",0.,Ranged,Attacker,Novice,Special,B,C,"December 27, 2025"
83.,Talonflame,Talonflame,1.,"3,024.",200.,58.,20.,40.,0.,0.,0.,10.,"3,650.",0.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,2.,"3,072.",207.,62.,21.,43.,0.,0.,0.,10.43,"3,650.",4.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,3.,"3,130.",216.,66.,23.,46.,0.,0.,0.,10.94,"3,650.",9.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,4.,"3,200.",227.,71.,25.,50.,0.,0.,0.,11.56,"3,650.",13.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,5.,"3,453.",265.,91.,32.,63.,5.,10.,0.,13.8,"3,800.",17.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,6.,"3,554.",280.,99.,35.,68.,5.,10.,0.,14.69,"3,800.",21.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,7.,"4,012.",349.,135.,48.,92.,5.,10.,0.,18.76,"3,950.",26.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,8.,"4,157.",371.,146.,52.,100.,5.,10.,0.,20.05,"3,950.",30.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,9.,"4,331.",397.,159.,57.,109.,10.,20.,0.,21.59,"4,100.",34.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,10.,"4,539.",428.,175.,63.,120.,10.,20.,0.,23.44,"4,100.",39.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,11.,"4,789.",466.,194.,70.,133.,10.,20.,0.,25.66,"4,250.",43.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,12.,"5,089.",511.,217.,79.,149.,10.,20.,0.,28.33,"4,250.",47.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,13.,"5,499.",565.,245.,89.,168.,10.,20.,0.,31.53,"4,250.",51.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,14.,"5,881.",630.,279.,102.,190.,10.,20.,0.,35.37,"4,250.",56.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
83.,Talonflame,Talonflame,15.,"6,400.",710.,320.,117.,215.,10.,20.,0.,39.98,"4,250.",60.,Melee,Speedster,Intermediate,Physical,B+,A,"December 27, 2025"
84.,Tinkaton,Tinkaton,1.,"3,250.",100.,60.,20.,80.,0.,0.,0.,10.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,2.,"3,324.",105.,64.,21.,85.,0.,0.,0.,10.29,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,3.,"3,412.",111.,69.,23.,91.,0.,0.,0.,10.63,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,4.,"3,518.",118.,75.,25.,98.,0.,0.,0.,11.04,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,5.,"3,903.",145.,95.,32.,124.,0.,0.,5.,12.54,"3,850.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,6.,"4,057.",156.,103.,35.,134.,0.,0.,5.,13.14,"3,850.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,7.,"4,756.",205.,139.,48.,182.,0.,0.,5.,15.86,"4,000.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,8.,"4,997.",220.,151.,52.,197.,0.,0.,5.,16.72,"4,000.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,9.,"5,242.",239.,165.,57.,215.,0.,0.,10.,17.75,"4,150.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,10.,"5,560.",261.,182.,63.,237.,0.,0.,10.,18.98,"4,150.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,11.,"5,942.",288.,202.,70.,263.,0.,0.,10.,20.46,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,12.,"6,400.",320.,226.,78.,294.,0.,0.,10.,22.24,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,13.,"6,950.",359.,255.,88.,331.,0.,0.,15.,24.37,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,14.,"7,609.",405.,289.,100.,376.,0.,0.,15.,26.93,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
84.,Tinkaton,Tinkaton,15.,"8,400.",460.,330.,115.,430.,0.,0.,15.,30.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B,C,"December 27, 2025"
85.,Trevenant,Trevenant,1.,"3,250.",175.,100.,20.,70.,0.,0.,0.,10.,"3,800.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,2.,"3,391.",178.,109.,22.,78.,0.,0.,0.,10.44,"3,800.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,3.,"3,553.",182.,120.,24.,87.,0.,0.,0.,10.95,"3,800.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,4.,"3,739.",187.,132.,27.,97.,0.,5.,0.,11.54,"3,800.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,5.,"4,589.",208.,188.,40.,144.,0.,5.,0.,14.22,"3,950.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,6.,"4,835.",214.,204.,44.,158.,0.,5.,0.,15.,"3,950.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,7.,"5,118.",221.,223.,48.,174.,0.,5.,0.,15.89,"4,100.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,8.,"5,444.",229.,245.,53.,192.,0.,5.,0.,16.92,"4,100.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,9.,"5,819.",238.,270.,59.,213.,0.,10.,0.,18.1,"4,250.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,10.,"6,251.",249.,299.,66.,237.,0.,10.,0.,19.46,"4,250.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,11.,"6,748.",261.,332.,74.,264.,0.,10.,0.,21.02,"4,400.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,12.,"7,319.",275.,370.,83.,295.,0.,10.,0.,22.82,"4,400.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,13.,"7,976.",291.,413.,93.,331.,0.,10.,0.,24.89,"4,400.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,14.,"8,731.",309.,463.,104.,373.,0.,10.,0.,27.27,"4,400.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
85.,Trevenant,Trevenant,15.,"9,599.",330.,520.,117.,421.,0.,10.,0.,30.,"4,400.",0.,Melee,Defender,Intermediate,Physical,B+,A,"December 27, 2025"
86.,Tsareena,Tsareena,1.,"3,100.",155.,70.,20.,50.,0.,0.,0.,10.,"3,650.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,2.,"3,160.",159.,75.,21.,54.,0.,0.,0.,10.57,"3,650.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,3.,"3,232.",164.,81.,23.,59.,0.,0.,0.,11.26,"3,650.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,4.,"3,529.",185.,105.,30.,79.,0.,0.,0.,14.08,"3,650.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,5.,"3,633.",193.,113.,32.,86.,10.,0.,5.,15.07,"3,800.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,6.,"4,178.",233.,157.,44.,124.,10.,0.,5.,20.26,"3,800.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,7.,"4,328.",244.,169.,47.,134.,10.,0.,10.,21.69,"3,950.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,8.,"4,508.",257.,184.,51.,146.,10.,0.,10.,23.41,"3,950.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,9.,"4,724.",273.,202.,56.,161.,20.,0.,15.,25.47,"4,100.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,10.,"4,983.",292.,223.,62.,179.,20.,0.,15.,27.94,"4,100.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,11.,"5,294.",315.,248.,69.,201.,20.,0.,15.,30.91,"4,250.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
86.,Tsareena,Tsareena,12.,"5,667.",342.,278.,78.,227.,20.,0.,15.,34.47,"4,250.",0.,Melee,All-Rounder,Expert,Physical,A+,A,"December 27, 2025"
